charactor,text
ビーバー,今度こそ、大事に使わないと。
プレーリー,うわ、うわ、うわ〜〜！
プレーリー,見晴らしよし、日当たりよし、何より掘りたくなる感じ、たまらないであります！
プレーリー,うおー！ さっそく、掘るであります！
かばん,おおおー。
サーバル,おおおー。
サーバル,こっちは、大丈夫そう？
ビーバー,やってみるっす。
ビーバー,木材、よし。 まず土台から作って、後々曲がることも考えてと。
かばん,手順が全て見えているんだね。
サーバル,すごいね、ビーバー。
ビーバー,では…いや、ちょっと待つっす。 先に長さを調べて…。
ビーバー,うう、一度切ったらやり直せないっすからね…。 うーん…。
ビーバー,しばらくかかりそうっす、プレーリーさんを見てきてあげてほしいっす…。
サーバル,う、うん。 程々にね。
サーバル,プレーリーの方、どうだろうね。
かばん,もう、作っちゃってそうだね。
サーバル,あれ？ どこだろ、プレーリー。 プレー…。
かばん,プレーリーさあん！
プレーリー,ありがとう…気付いたらまた生き埋めに。
かばん,大丈夫ですか…？
サーバル,わたし達が来なかったら、どうしてたの？
プレーリー,でも、ここの土は把握したでありますよ。 いくでありますー！
プレーリー,がりがりがりがり…がーっ！ 岩が！ 岩がー！
サーバル,うわあー！
かばん,うわあー！
サーバル,大丈夫？
プレーリー,かたじけないであります。
かばん,もうちょっと、ゆっくり掘った方が…。
プレーリー,わかったであります。
サーバル,プレーリーって、すごいね。
かばん,ビーバーさんはどうだろう。
サーバル,おー…って、さっきとまったく同じ状態だよ。
ビーバー,わわわわわわ…今度こそ失敗できないと思うと、怖くて切れないっす。 うう、うううう…。
サーバル,かばんちゃん、何かいい方法ない？
かばん,そうだなあ…。
かばん,ああ！ 小さいのを作ってみたらどうですか？ 試しに。
ビーバー,小さいのっすか？
かばん,本物でうまくいくか調べるために、まず、これぐらいのサイズで作ってみるんです。
ビーバー,あっ、それいいっすね。 やってみるっす。
サーバル,プレーリーは上手く行ったかなあ。
プレーリー,助けてー、助けてー！
サーバル,うわあ、また？
プレーリー,よおし、今度こそであります。
サーバル,うわあ、待って待って。
かばん,掘る前に、考えてみてはどうでしょうか。
プレーリー,なるほど、掘る前に。 やってみます！
かばん,どうですか？
ビーバー,模型の模型から作ろうかと…。
サーバル,そこまでしなくて大丈夫だよ！
プレーリー,考えながら手を動かしていたはずなのでありますが。
サーバル,なーんでそうなるの！？
ビーバー,いまいち…。
ビーバー,はああ…。
プレーリー,はああ…。
かばん,まあまあ。
サーバル,ジャパリまんでも食べる？
ビーバー,プレーリーさんはどうでしたか？
プレーリー,20個ぐらい作ったんだけど、全部、ダメであります。
ビーバー,ええっ、すごい数。
プレーリー,ビーバー殿は？
ビーバー,うっ、まだ、ゼロっす。 手順はわかるんすけど…。
プレーリー,ええっ。 うらやましいであります。
ビーバー,はああ…。
プレーリー,はああ…。
かばん,はあ…。 あれ？
かばん,あのー、ビーバーさんとプレーリーさん、ふたり一緒に作ったらどうでしょう。
プレーリー,一緒？
ビーバー,一緒ですか？
ビーバー,おれっちに合わせてたら時間かかっちゃうっすよ。 申し訳ないっす。
プレーリー,こちらも、ビーバーさんの家を壊してしまいそうであります。
かばん,プレーリーさんは作るの専門。 ビーバーさんは、模型作りと指示に集中してみるっていうのはどうでしょう。
サーバル,試してみようよ。 ふたりは、どんなものが作りたい？
ビーバー,やっぱり、こういう編み編みがほしいな。
プレーリー,穴、穴、穴を掘りたいであります。
かばん,じゃあ、穴から入れるお部屋ですかね。
ビーバー,おれっちは、水が近いのがいいっす。
サーバル,じゃあ、あそこにする？
プレーリー,おーっ！ あそこまでトンネル掘ってみたいであります！
ビーバー,なんすかそれ。
サーバル,すごーい！ 通ってみたい！
ビーバー,じゃあ、登れるようにはしごでも作るっす。
サーバル,楽しそー！
プレーリー,模型、すごいであります！
ビーバー,入口が見えないのがいいっすね。 こっちにも入口が作りたいっす。
プレーリー,地下に部屋がほしいであります。 やはり、見晴らしがいいのに憧れるであります。
ビーバー,じゃあ、床は三重ぐらいにして。
かばん,そんなことができるんですか！？
サーバル,すごーい！
サーバル,おおーっ！
ビーバー,おおーっ！
プレーリー,おおーっ！
かばん,おおーっ！
サーバル,これ、作ってみようよ。
かばん,じゃあ、ビーバーさん、指示をお願いします。
ビーバー,そ、そうっすね。 じゃあ、まず、穴を掘りたいっす。
プレーリー,よしきたー！ で、あります！
ビーバー,普通に掘るとたぶん、崩れちゃうっすから、少し深めで、あと、しばらく掘ったら、木で補強するっす。 こういう形の。 
プレーリー,こうでありますかー？
サーバル,はやっ！
ビーバー,そのまま、少し下っす。
プレーリー,了解であります！
ビーバー,ふたりは土を運んであげてほしいっす。
サーバル,わかったよー。
かばん,はい！
プレーリー,がりがりがりがり…すごい、本当に崩れないであります。
プレーリー,無事開通でありますよー！
サーバル,おおー！
ビーバー,次は柱を作るっす。
かばん,はーい。
ビーバー,モノローグ: プレーリーさんは迷わずごりごり、すごいっすね…。 おかげでどんどん出来ていくっすよ。
プレーリー,モノローグ: ビーバー殿は、素材や土地のことを知り尽くしているようですごいであります。 穴掘りに集中できて、気持ちいいであります。
サーバル,わたし達、あんまり出番ないね。
かばん,そうだね、お掃除、やっとこうか。
サーバル,できたー！
ビーバー,できたー！
プレーリー,できたー！
かばん,できたー！
かばん,おおー。
プレーリー,いい見晴らしであります。
サーバル,わーい！
ビーバー,ここ、いいっすねー。
プレーリー,こんにちはであります！
プレーリー,またこんにちはであります！
サーバル,えへへへ！
サーバル,ここに寝転がれる場所、ほしくなるね。
ビーバー,それいいっすね。 これでどうっすか。 
サーバル,はやっ！
プレーリー,なるほど、こういうことでありますな。 
サーバル,はやっ！
かばん,息ぴったりのふたりだね。
サーバル,ほんと。
ビーバー,ふたりのおかげで立派な家ができたっすよ。
プレーリー,ようやく、落ち着いて暮らせるであります。
プレーリー,かばん殿の、一声あってこそであります。
かばん,ええっ、いやあ、ぼく、力もないし。 あんまりお手伝いできなくて。
ビーバー,そういう動物なんじゃないっすか？ 考えるのが得意だとか。
プレーリー,そうであります。 いい動物に違いないでありますよ。
かばん,あ…うん！
サーバル,それじゃ、いこうか！
ビーバー,あっ、その前に…。 
プレーリー,あっ！ 
フェネック,アラーイさーん。
アライグマ,うええっー！？
アライグマ,あの、目標が下山していたのだ…。
フェネック,だからゆっくりいこうってー。
アルパカ,じゃじゃ、1杯どう？
トキ,1曲どうかしら。
トキ,わたーしはトキー♪
アライグマ,カフェって。
フェネック,いーねー。
